,Data_ped,Data_env,Modo de envio,Nome do cliente,Cidade,ID do produto,Categoria,Subcategoria,Nome do produto,Vendas,ano,mes,dia
7032,2017-11-11,2017-11-16,Standard Class,Edward Becker,New York City,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,2017,November,11
7033,2017-11-11,2017-11-16,Standard Class,Edward Becker,New York City,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,2017,November,11
7034,2017-11-11,2017-11-16,Standard Class,Edward Becker,New York City,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,2017,November,11
7035,2018-11-09,2018-11-13,Standard Class,Jim Epp,San Diego,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.3919999999999,2018,November,9
7036,2015-05-02,2015-05-04,Second Class,Cari Schnelling,Lakeland,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98400000000004,2015,May,2
7037,2018-09-22,2018-09-27,Standard Class,Peter Bühler,Smyrna,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,2018,September,22
7038,2018-09-22,2018-09-27,Standard Class,Peter Bühler,Smyrna,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,2018,September,22
7039,2018-12-17,2018-12-23,Standard Class,Annie Thurman,New York City,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2018,December,17
7040,2018-12-17,2018-12-23,Standard Class,Annie Thurman,New York City,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,2018,December,17
7041,2018-12-17,2018-12-23,Standard Class,Annie Thurman,New York City,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2018,December,17
7042,2018-07-18,2018-07-23,Standard Class,Seth Vernon,Philadelphia,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,599.97,2018,July,18
7043,2018-07-18,2018-07-23,Standard Class,Seth Vernon,Philadelphia,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.74400000000003,2018,July,18
7044,2018-07-18,2018-07-23,Standard Class,Seth Vernon,Philadelphia,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,2018,July,18
7045,2017-11-03,2017-11-09,Standard Class,Patrick Jones,Dallas,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,9.248,2017,November,3
7046,2015-04-08,2015-04-12,Standard Class,Nathan Mautz,Concord,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.59200000000001,2015,April,8
7047,2015-04-08,2015-04-12,Standard Class,Nathan Mautz,Concord,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,399.96,2015,April,8
7048,2017-08-14,2017-08-16,First Class,Toby Ritter,Nashville,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,15.552,2017,August,14
7049,2015-09-25,2015-09-30,Standard Class,Barry Franz,Aurora,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.575999999999999,2015,September,25
7050,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,2017,December,11
7051,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2017,December,11
7052,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,2017,December,11
7053,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,2017,December,11
7054,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,2017,December,11
7055,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,2017,December,11
7056,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.68799999999999,2017,December,11
7057,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892.1360000000001,2017,December,11
7058,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,2017,December,11
7059,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2017,December,11
7060,2017-12-11,2017-12-11,Same Day,William Brown,Anaheim,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872000000000001,2017,December,11
7061,2016-02-03,2016-02-05,Second Class,Ken Heidel,Pleasant Grove,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,12.144,2016,February,3
7062,2017-12-29,2017-12-31,Second Class,Ken Lonsdale,Springfield,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",27.791999999999998,2017,December,29
7063,2018-08-31,2018-09-05,Standard Class,Michael Granlund,Salem,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,6.207999999999999,2018,August,31
7064,2018-02-04,2018-02-09,Standard Class,Jay Fein,Rochester,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,2018,February,4
7065,2015-12-06,2015-12-08,First Class,Roland Schwarz,Los Angeles,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,2015,December,6
7066,2017-05-30,2017-06-03,Standard Class,Nancy Lomonaco,Los Angeles,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,38.88,2017,May,30
7067,2017-05-21,2017-05-26,Standard Class,Alejandro Savely,Dallas,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2017,May,21
7068,2017-05-21,2017-05-26,Standard Class,Alejandro Savely,Dallas,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,82.656,2017,May,21
7069,2015-08-09,2015-08-14,Standard Class,Gene McClure,Fresno,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,2015,August,9
7070,2017-09-05,2017-09-10,Second Class,Stephanie Ulpright,Chicago,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,9.248,2017,September,5
7071,2017-07-23,2017-07-28,Standard Class,Chloris Kastensmidt,Mcallen,OFF-AR-10001216,Office Supplies,Art,Newell 339,4.448,2017,July,23
7072,2017-07-23,2017-07-28,Standard Class,Chloris Kastensmidt,Mcallen,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,5.184,2017,July,23
7073,2017-07-23,2017-07-28,Standard Class,Chloris Kastensmidt,Mcallen,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,2017,July,23
7074,2017-07-23,2017-07-28,Standard Class,Chloris Kastensmidt,Mcallen,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,4.752,2017,July,23
7075,2017-07-23,2017-07-28,Standard Class,Chloris Kastensmidt,Mcallen,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,13.344000000000001,2017,July,23
7076,2017-05-12,2017-05-17,Standard Class,Jill Matthias,Seattle,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,2017,May,12
7077,2017-09-02,2017-09-06,Standard Class,Joe Elijah,Charlotte,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,22.910999999999998,2017,September,2
7078,2017-09-02,2017-09-06,Standard Class,Joe Elijah,Charlotte,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.45599999999996,2017,September,2
7079,2017-09-02,2017-09-06,Standard Class,Joe Elijah,Charlotte,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,2017,September,2
7080,2017-09-02,2017-09-06,Standard Class,Joe Elijah,Charlotte,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,472.51800000000003,2017,September,2
7081,2017-09-02,2017-09-06,Standard Class,Joe Elijah,Charlotte,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,2017,September,2
7082,2017-09-02,2017-09-06,Standard Class,Joe Elijah,Charlotte,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,2017,September,2
7083,2018-07-21,2018-07-25,Second Class,Anthony Rawles,Concord,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2018,July,21
7084,2018-07-21,2018-07-25,Second Class,Anthony Rawles,Concord,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.192,2018,July,21
7085,2018-09-25,2018-09-28,First Class,Adam Hart,Chester,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,8.595,2018,September,25
7086,2018-09-25,2018-09-28,First Class,Adam Hart,Chester,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896,2018,September,25
7087,2018-08-03,2018-08-06,Second Class,George Ashbrook,Los Angeles,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,2018,August,3
7088,2016-10-25,2016-10-27,Second Class,Jennifer Ferguson,Sparks,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,2016,October,25
7089,2018-06-15,2018-06-19,Second Class,Kristen Hastings,Los Angeles,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,2018,June,15
7090,2016-01-09,2016-01-13,Standard Class,Craig Carroll,Henderson,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,2016,January,9
7091,2016-01-09,2016-01-13,Standard Class,Craig Carroll,Henderson,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,163.44,2016,January,9
7092,2016-01-09,2016-01-13,Standard Class,Craig Carroll,Henderson,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,42.76,2016,January,9
7093,2016-01-09,2016-01-13,Standard Class,Craig Carroll,Henderson,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,2016,January,9
7094,2016-02-09,2016-02-13,Second Class,Jill Fjeld,Decatur,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,479.952,2016,February,9
7095,2017-08-19,2017-08-20,First Class,Resi Pölking,New York City,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,146.688,2017,August,19
7096,2017-08-19,2017-08-20,First Class,Resi Pölking,New York City,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2017,August,19
7097,2017-08-19,2017-08-20,First Class,Resi Pölking,New York City,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,2017,August,19
7098,2018-11-06,2018-11-10,Standard Class,Carol Darley,New York City,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,318.96,2018,November,6
7099,2016-12-26,2016-12-30,Second Class,David Flashing,New York City,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,212.64,2016,December,26
7100,2015-11-23,2015-11-28,Standard Class,Sally Matthias,Scottsdale,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,23.471999999999998,2015,November,23
7101,2017-08-01,2017-08-05,Second Class,Susan Gilcrest,Amarillo,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,19.648,2017,August,1
7102,2015-09-21,2015-09-24,First Class,Larry Hughes,Philadelphia,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57,2015,September,21
7103,2018-09-04,2018-09-08,Standard Class,Eva Jacobs,Santa Ana,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2018,September,4
7104,2018-06-19,2018-06-21,Second Class,Katharine Harms,Newark,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,760.1160000000001,2018,June,19
7105,2018-06-19,2018-06-21,Second Class,Katharine Harms,Newark,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,38.784,2018,June,19
7106,2018-06-19,2018-06-21,Second Class,Katharine Harms,Newark,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.32799999999999,2018,June,19
7107,2017-04-19,2017-04-26,Standard Class,Kunst Miller,New York City,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,25.98,2017,April,19
7108,2017-04-19,2017-04-26,Standard Class,Kunst Miller,New York City,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3.28,2017,April,19
7109,2017-04-19,2017-04-26,Standard Class,Kunst Miller,New York City,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,2017,April,19
7110,2017-04-19,2017-04-26,Standard Class,Kunst Miller,New York City,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,2017,April,19
7111,2017-04-19,2017-04-26,Standard Class,Kunst Miller,New York City,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,2017,April,19
7112,2017-04-19,2017-04-26,Standard Class,Kunst Miller,New York City,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,2017,April,19
7113,2017-04-19,2017-04-26,Standard Class,Kunst Miller,New York City,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.28,2017,April,19
7114,2017-05-05,2017-05-06,First Class,Lindsay Williams,Henderson,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,2017,May,5
7115,2017-05-05,2017-05-06,First Class,Lindsay Williams,Henderson,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2017,May,5
7116,2015-10-18,2015-10-23,Second Class,Ivan Gibson,Seattle,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2015,October,18
7117,2015-10-18,2015-10-23,Second Class,Ivan Gibson,Seattle,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.344,2015,October,18
7118,2018-02-13,2018-02-17,Standard Class,Jennifer Patt,New York City,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,2018,February,13
7119,2018-11-17,2018-11-24,Standard Class,Greg Guthrie,Seattle,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904000000000002,2018,November,17
7120,2015-01-20,2015-01-26,Standard Class,Muhammed MacIntyre,Smyrna,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67.194,2015,January,20
7121,2018-12-01,2018-12-08,Standard Class,Sean O'Donnell,Seattle,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,41.86,2018,December,1
7122,2018-12-01,2018-12-08,Standard Class,Sean O'Donnell,Seattle,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2018,December,1
7123,2016-08-09,2016-08-16,Standard Class,Monica Federle,New York City,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,2016,August,9
7124,2016-08-09,2016-08-16,Standard Class,Monica Federle,New York City,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144.12,2016,August,9
7125,2017-09-27,2017-09-29,Second Class,James Galang,Atlanta,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,17.94,2017,September,27
7126,2017-09-27,2017-09-29,Second Class,James Galang,Atlanta,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,2017,September,27
7127,2017-11-14,2017-11-20,Standard Class,Justin MacKendrick,Newark,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,16.45,2017,November,14
7128,2017-11-14,2017-11-20,Standard Class,Justin MacKendrick,Newark,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,19.92,2017,November,14
7129,2017-04-16,2017-04-22,Standard Class,Pete Kriz,Nashville,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,2017,April,16
7130,2017-04-16,2017-04-22,Standard Class,Pete Kriz,Nashville,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,123.088,2017,April,16
7131,2018-11-26,2018-12-01,Standard Class,Tonja Turnell,Richmond,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,257.94,2018,November,26
7132,2018-11-26,2018-12-01,Standard Class,Tonja Turnell,Richmond,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,2018,November,26
7133,2018-11-26,2018-12-01,Standard Class,Tonja Turnell,Richmond,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2018,November,26
7134,2018-11-26,2018-12-01,Standard Class,Tonja Turnell,Richmond,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2018,November,26
7135,2018-11-26,2018-12-01,Standard Class,Tonja Turnell,Richmond,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,828.6,2018,November,26
7136,2016-11-20,2016-11-27,Standard Class,Sung Shariari,Miami,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,2016,November,20
7137,2016-11-20,2016-11-27,Standard Class,Sung Shariari,Miami,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,17.44,2016,November,20
7138,2016-11-20,2016-11-27,Standard Class,Sung Shariari,Miami,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,62.88,2016,November,20
7139,2016-11-20,2016-11-27,Standard Class,Sung Shariari,Miami,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.35200000000003,2016,November,20
7140,2018-09-07,2018-09-07,Same Day,Trudy Glocke,Saint Charles,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,2018,September,7
7141,2018-09-07,2018-09-07,Same Day,Trudy Glocke,Saint Charles,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,2018,September,7
7142,2015-11-24,2015-11-29,Standard Class,Harold Pawlan,Virginia Beach,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,2015,November,24
7143,2018-03-11,2018-03-16,Standard Class,Marc Harrigan,Philadelphia,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85,2018,March,11
7144,2018-03-11,2018-03-16,Standard Class,Marc Harrigan,Philadelphia,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,2018,March,11
7145,2018-03-11,2018-03-16,Standard Class,Marc Harrigan,Philadelphia,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,154.764,2018,March,11
7146,2018-03-11,2018-03-16,Standard Class,Marc Harrigan,Philadelphia,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,2018,March,11
7147,2017-06-12,2017-06-17,Standard Class,Christy Brittain,Long Beach,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94,2017,June,12
7148,2017-06-12,2017-06-17,Standard Class,Christy Brittain,Long Beach,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,2017,June,12
7149,2016-06-26,2016-06-30,Standard Class,Valerie Dominguez,Houston,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88,2016,June,26
7150,2018-12-22,2018-12-26,Standard Class,Sharelle Roach,Tuscaloosa,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96,2018,December,22
